date	region_name	region_code	deceased_addition	confirmed_addition	hospitalized_addition	deceased_cumulative	confirmed_cumulative	hospitalized_cumulative
2020-06-16	Groningen	20	0.0	0.0	0.0	17.0	356	74.0
2020-06-16	Limburg	31	0.0	4.0	0.0	747.0	4826	1560.0
2020-06-16	Noord-Brabant	30	1.0	27.0	0.0	1527.0	9420	2754.0
2020-06-16	Noord-Holland	27	0.0	29.0	0.0	810.0	7058	1629.0
2020-06-16	Overijssel	23	0.0	6.0	0.0	308.0	3043	548.0
2020-06-16	Utrecht	26	0.0	18.0	0.0	424.0	3897	875.0
2020-06-16	Zeeland	29	0.0	0.0	0.0	68.0	724	150.0
2020-06-16	Zuid-Holland	28	3.0	48.0	0.0	1278.0	10797	2162.0
2020-06-17	Drenthe	22	0.0	2.0	0.0	40.0	531	116.0
2020-06-17	Flevoland	24	0.0	2.0	0.0	91.0	968	267.0
2020-06-17	Friesland	21	0.0	2.0	0.0	65.0	630	130.0
2020-06-17	Gelderland	25	1.0	9.0	0.0	678.0	6343	1504.0
2020-06-17	Groningen	20	0.0	1.0	0.0	17.0	357	74.0
2020-06-17	Limburg	31	0.0	4.0	0.0	747.0	4830	1560.0
2020-06-17	Noord-Brabant	30	0.0	23.0	4.0	1527.0	9443	2758.0
2020-06-17	Noord-Holland	27	3.0	23.0	0.0	813.0	7081	1629.0
2020-06-17	Overijssel	23	0.0	1.0	0.0	308.0	3044	548.0
2020-06-17	Utrecht	26	0.0	12.0	0.0	424.0	3909	875.0
2020-06-17	Zeeland	29	0.0	0.0	0.0	68.0	724	150.0
2020-06-17	Zuid-Holland	28	0.0	40.0	0.0	1278.0	10837	2162.0
2020-06-18	Drenthe	22	0.0	1.0	0.0	40.0	532	116.0
2020-06-18	Flevoland	24	0.0	3.0	0.0	91.0	971	267.0
2020-06-18	Friesland	21	0.0	0.0	0.0	65.0	630	130.0
2020-06-18	Gelderland	25	0.0	14.0	0.0	678.0	6357	1504.0
2020-06-18	Groningen	20	0.0	2.0	0.0	17.0	359	74.0
2020-06-18	Limburg	31	0.0	6.0	0.0	747.0	4836	1560.0
2020-06-18	Noord-Brabant	30	1.0	14.0	0.0	1528.0	9457	2758.0
2020-06-18	Noord-Holland	27	1.0	25.0	2.0	814.0	7106	1631.0
2020-06-18	Overijssel	23	0.0	3.0	0.0	308.0	3047	548.0
2020-06-18	Utrecht	26	0.0	3.0	0.0	424.0	3912	875.0
2020-06-18	Zeeland	29	0.0	2.0	0.0	68.0	726	150.0
2020-06-18	Zuid-Holland	28	2.0	48.0	-2.0	1280.0	10885	2160.0
2020-06-19	Drenthe	22	1.0	0.0	0.0	41.0	532	116.0
2020-06-19	Flevoland	24	0.0	3.0	0.0	91.0	974	267.0
2020-06-19	Friesland	21	0.0	0.0	0.0	65.0	630	130.0
2020-06-19	Gelderland	25	2.0	15.0	1.0	680.0	6372	1505.0
2020-06-19	Groningen	20	0.0	0.0	0.0	17.0	359	74.0
2020-06-19	Limburg	31	0.0	4.0	2.0	747.0	4840	1562.0
2020-06-19	Noord-Brabant	30	0.0	20.0	0.0	1528.0	9477	2758.0
2020-06-19	Noord-Holland	27	0.0	11.0	2.0	814.0	7117	1633.0
2020-06-19	Overijssel	23	0.0	4.0	0.0	308.0	3051	548.0
2020-06-19	Utrecht	26	0.0	8.0	3.0	424.0	3920	878.0
2020-06-19	Zeeland	29	0.0	0.0	0.0	68.0	726	150.0
2020-06-19	Zuid-Holland	28	0.0	34.0	3.0	1280.0	10919	2163.0
2020-06-20	Drenthe	22	0.0	1.0	0.0	41.0	533	116.0
2020-06-20	Flevoland	24	0.0	0.0	0.0	91.0	974	267.0
2020-06-20	Friesland	21	0.0	-1.0	0.0	65.0	629	130.0
2020-06-20	Gelderland	25	1.0	12.0	0.0	681.0	6384	1505.0
2020-06-20	Groningen	20	0.0	0.0	0.0	17.0	359	74.0
2020-06-20	Limburg	31	1.0	4.0	1.0	748.0	4844	1563.0
2020-06-20	Noord-Brabant	30	1.0	7.0	0.0	1529.0	9484	2758.0
2020-06-20	Noord-Holland	27	0.0	10.0	-1.0	814.0	7127	1632.0
2020-06-20	Overijssel	23	0.0	4.0	0.0	308.0	3055	548.0
2020-06-20	Utrecht	26	0.0	8.0	1.0	424.0	3928	879.0
2020-06-20	Zeeland	29	0.0	1.0	0.0	68.0	727	150.0
2020-06-20	Zuid-Holland	28	5.0	36.0	0.0	1285.0	10955	2163.0
2020-06-21	Drenthe	22	0.0	0.0	0.0	41.0	533	116.0
2020-06-21	Flevoland	24	0.0	0.0	0.0	91.0	974	267.0
2020-06-21	Friesland	21	0.0	0.0	0.0	65.0	629	130.0
2020-06-21	Gelderland	25	0.0	13.0	0.0	681.0	6397	1505.0
2020-06-21	Groningen	20	0.0	0.0	0.0	17.0	359	74.0
2020-06-21	Limburg	31	0.0	5.0	0.0	748.0	4849	1563.0
2020-06-21	Noord-Brabant	30	1.0	16.0	1.0	1530.0	9500	2759.0
2020-06-21	Noord-Holland	27	0.0	5.0	1.0	814.0	7132	1633.0
2020-06-21	Overijssel	23	0.0	13.0	0.0	308.0	3068	548.0
2020-06-21	Utrecht	26	0.0	14.0	0.0	424.0	3942	879.0
2020-06-21	Zeeland	29	0.0	0.0	0.0	68.0	727	150.0
2020-06-21	Zuid-Holland	28	0.0	25.0	1.0	1285.0	10980	2164.0
2020-06-22	Drenthe	22	0.0	0.0	0.0	41.0	533	116.0
2020-06-22	Flevoland	24	0.0	0.0	0.0	91.0	974	267.0
2020-06-22	Friesland	21	0.0	0.0	0.0	65.0	629	130.0
2020-06-22	Gelderland	25	0.0	11.0	0.0	681.0	6408	1505.0
2020-06-22	Groningen	20	0.0	0.0	0.0	17.0	359	74.0
2020-06-22	Limburg	31	0.0	2.0	0.0	748.0	4851	1563.0
2020-06-22	Noord-Brabant	30	0.0	8.0	0.0	1530.0	9508	2759.0
2020-06-22	Noord-Holland	27	0.0	7.0	0.0	814.0	7139	1633.0
2020-06-22	Overijssel	23	0.0	5.0	0.0	308.0	3073	548.0
2020-06-22	Utrecht	26	0.0	7.0	0.0	424.0	3949	879.0
2020-06-22	Zeeland	29	0.0	1.0	0.0	68.0	728	150.0
2020-06-22	Zuid-Holland	28	0.0	25.0	2.0	1285.0	11005	2166.0
2020-06-23	Drenthe	22	0.0	0.0	0.0	41.0	533	116.0
2020-06-23	Flevoland	24	0.0	-2.0	0.0	91.0	972	267.0
2020-06-23	Friesland	21	0.0	0.0	0.0	65.0	629	130.0
2020-06-23	Gelderland	25	0.0	5.0	0.0	681.0	6413	1505.0
2020-06-23	Groningen	20	0.0	0.0	0.0	17.0	359	74.0
2020-06-23	Limburg	31	0.0	2.0	0.0	748.0	4853	1563.0
2020-06-23	Noord-Brabant	30	1.0	10.0	0.0	1531.0	9518	2759.0
2020-06-23	Noord-Holland	27	1.0	12.0	1.0	815.0	7151	1634.0
2020-06-23	Overijssel	23	0.0	1.0	0.0	308.0	3074	548.0
2020-06-23	Utrecht	26	1.0	10.0	-1.0	425.0	3959	878.0
2020-06-23	Zeeland	29	0.0	1.0	0.0	68.0	729	150.0
2020-06-23	Zuid-Holland	28	2.0	24.0	2.0	1287.0	11029	2168.0
2020-06-24	Drenthe	22	0.0	0.0	0.0	41.0	533	116.0
2020-06-24	Flevoland	24	0.0	4.0	0.0	91.0	976	267.0
2020-06-24	Friesland	21	0.0	1.0	0.0	65.0	630	130.0
2020-06-24	Gelderland	25	0.0	3.0	0.0	681.0	6416	1505.0
2020-06-24	Groningen	20	0.0	3.0	0.0	17.0	362	74.0
2020-06-24	Limburg	31	0.0	3.0	0.0	748.0	4856	1563.0
2020-06-24	Noord-Brabant	30	0.0	18.0	0.0	1531.0	9536	2759.0
2020-06-24	Noord-Holland	27	1.0	17.0	1.0	816.0	7168	1635.0
2020-06-24	Overijssel	23	0.0	3.0	0.0	308.0	3077	548.0
2020-06-24	Utrecht	26	0.0	5.0	1.0	425.0	3964	879.0
2020-06-24	Zeeland	29	0.0	1.0	0.0	68.0	730	150.0
2020-06-24	Zuid-Holland	28	1.0	25.0	4.0	1288.0	11054	2172.0
2020-06-25	Drenthe	22	0.0	0.0	0.0	41.0	533	116.0
2020-06-25	Flevoland	24	0.0	1.0	0.0	91.0	977	267.0
2020-06-25	Friesland	21	0.0	2.0	0.0	65.0	632	130.0
2020-06-25	Gelderland	25	1.0	15.0	1.0	682.0	6431	1506.0
2020-06-25	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-06-25	Limburg	31	1.0	4.0	-1.0	749.0	4860	1562.0
2020-06-25	Noord-Brabant	30	0.0	16.0	0.0	1531.0	9552	2759.0
2020-06-25	Noord-Holland	27	0.0	10.0	1.0	816.0	7178	1636.0
2020-06-25	Overijssel	23	0.0	2.0	0.0	308.0	3079	548.0
2020-06-25	Utrecht	26	0.0	17.0	0.0	425.0	3981	879.0
2020-06-25	Zeeland	29	0.0	1.0	0.0	68.0	731	150.0
2020-06-25	Zuid-Holland	28	1.0	41.0	3.0	1289.0	11095	2175.0
2020-06-26	Drenthe	22	0.0	0.0	0.0	41.0	533	116.0
2020-06-26	Flevoland	24	0.0	0.0	-1.0	91.0	977	266.0
2020-06-26	Friesland	21	0.0	0.0	0.0	65.0	632	130.0
2020-06-26	Gelderland	25	0.0	9.0	1.0	682.0	6440	1507.0
2020-06-26	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-06-26	Limburg	31	0.0	1.0	0.0	749.0	4861	1562.0
2020-06-26	Noord-Brabant	30	2.0	14.0	0.0	1533.0	9566	2759.0
2020-06-26	Noord-Holland	27	0.0	16.0	1.0	816.0	7194	1637.0
2020-06-26	Overijssel	23	1.0	5.0	0.0	309.0	3084	548.0
2020-06-26	Utrecht	26	0.0	9.0	0.0	425.0	3990	879.0
2020-06-26	Zeeland	29	0.0	1.0	0.0	68.0	732	150.0
2020-06-26	Zuid-Holland	28	0.0	38.0	4.0	1289.0	11133	2179.0
2020-06-27	Drenthe	22	0.0	0.0	0.0	41.0	533	116.0
2020-06-27	Flevoland	24	0.0	2.0	0.0	91.0	979	266.0
2020-06-27	Friesland	21	0.0	1.0	0.0	65.0	633	130.0
2020-06-27	Gelderland	25	0.0	16.0	0.0	682.0	6456	1507.0
2020-06-27	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-06-27	Limburg	31	0.0	0.0	0.0	749.0	4861	1562.0
2020-06-27	Noord-Brabant	30	0.0	8.0	0.0	1533.0	9574	2759.0
2020-06-27	Noord-Holland	27	0.0	15.0	0.0	816.0	7209	1637.0
2020-06-27	Overijssel	23	0.0	1.0	0.0	309.0	3085	548.0
2020-06-27	Utrecht	26	1.0	6.0	0.0	426.0	3996	879.0
2020-06-27	Zeeland	29	0.0	0.0	0.0	68.0	732	150.0
2020-06-27	Zuid-Holland	28	1.0	24.0	0.0	1290.0	11157	2179.0
2020-06-28	Drenthe	22	0.0	0.0	1.0	41.0	533	117.0
2020-06-28	Flevoland	24	0.0	2.0	0.0	91.0	981	266.0
2020-06-28	Friesland	21	0.0	1.0	0.0	65.0	634	130.0
2020-06-28	Gelderland	25	0.0	6.0	1.0	682.0	6462	1508.0
2020-06-28	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-06-28	Limburg	31	0.0	1.0	0.0	749.0	4862	1562.0
2020-06-28	Noord-Brabant	30	0.0	2.0	1.0	1533.0	9576	2760.0
2020-06-28	Noord-Holland	27	0.0	11.0	0.0	816.0	7220	1637.0
2020-06-28	Overijssel	23	0.0	6.0	0.0	309.0	3091	548.0
2020-06-28	Utrecht	26	0.0	8.0	0.0	426.0	4004	879.0
2020-06-28	Zeeland	29	0.0	0.0	0.0	68.0	732	150.0
2020-06-28	Zuid-Holland	28	0.0	36.0	0.0	1290.0	11193	2179.0
2020-06-29	Drenthe	22	0.0	0.0	0.0	41.0	533	117.0
2020-06-29	Flevoland	24	0.0	0.0	0.0	91.0	981	266.0
2020-06-29	Friesland	21	0.0	0.0	0.0	65.0	634	130.0
2020-06-29	Gelderland	25	1.0	9.0	2.0	683.0	6471	1510.0
2020-06-29	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-06-29	Limburg	31	0.0	1.0	0.0	749.0	4863	1562.0
2020-06-29	Noord-Brabant	30	0.0	12.0	0.0	1533.0	9588	2760.0
2020-06-29	Noord-Holland	27	0.0	9.0	0.0	816.0	7229	1637.0
2020-06-29	Overijssel	23	0.0	4.0	0.0	309.0	3095	548.0
2020-06-29	Utrecht	26	0.0	9.0	0.0	426.0	4013	879.0
2020-06-29	Zeeland	29	0.0	0.0	0.0	68.0	732	150.0
2020-06-29	Zuid-Holland	28	1.0	35.0	1.0	1291.0	11228	2180.0
2020-06-30	Drenthe	22	0.0	0.0	0.0	41.0	533	117.0
2020-06-30	Flevoland	24	0.0	3.0	0.0	91.0	984	266.0
2020-06-30	Friesland	21	0.0	-3.0	0.0	65.0	631	130.0
2020-06-30	Gelderland	25	1.0	1.0	1.0	684.0	6472	1511.0
2020-06-30	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-06-30	Limburg	31	0.0	0.0	0.0	749.0	4863	1562.0
2020-06-30	Noord-Brabant	30	2.0	5.0	1.0	1535.0	9593	2761.0
2020-06-30	Noord-Holland	27	0.0	10.0	0.0	816.0	7239	1637.0
2020-06-30	Overijssel	23	0.0	3.0	0.0	309.0	3098	548.0
2020-06-30	Utrecht	26	0.0	5.0	0.0	426.0	4018	879.0
2020-06-30	Zeeland	29	1.0	0.0	0.0	69.0	732	150.0
2020-06-30	Zuid-Holland	28	2.0	27.0	1.0	1293.0	11255	2181.0
2020-07-01	Drenthe	22	0.0	0.0	0.0	41.0	533	117.0
2020-07-01	Flevoland	24	0.0	1.0	0.0	91.0	985	266.0
2020-07-01	Friesland	21	0.0	0.0	0.0	65.0	631	130.0
2020-07-01	Gelderland	25	1.0	6.0	0.0	685.0	6478	1511.0
2020-07-01	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-07-01	Limburg	31	0.0	3.0	0.0	749.0	4866	1562.0
2020-07-01	Noord-Brabant	30	0.0	8.0	1.0	1535.0	9601	2762.0
2020-07-01	Noord-Holland	27	0.0	12.0	0.0	816.0	7251	1637.0
2020-07-01	Overijssel	23	0.0	2.0	0.0	309.0	3100	548.0
2020-07-01	Utrecht	26	0.0	4.0	0.0	426.0	4022	879.0
2020-07-01	Zeeland	29	0.0	0.0	0.0	69.0	732	150.0
2020-07-01	Zuid-Holland	28	1.0	25.0	0.0	1294.0	11280	2181.0
2020-07-02	Drenthe	22	0.0	1.0	0.0	41.0	534	117.0
2020-07-02	Flevoland	24	0.0	0.0	0.0	91.0	985	266.0
2020-07-02	Friesland	21	0.0	2.0	0.0	65.0	633	130.0
2020-07-02	Gelderland	25	1.0	6.0	0.0	686.0	6484	1511.0
2020-07-02	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-07-02	Limburg	31	0.0	3.0	0.0	749.0	4869	1562.0
2020-07-02	Noord-Brabant	30	1.0	8.0	0.0	1536.0	9609	2762.0
2020-07-02	Noord-Holland	27	0.0	19.0	0.0	816.0	7270	1637.0
2020-07-02	Overijssel	23	0.0	2.0	0.0	309.0	3102	548.0
2020-07-02	Utrecht	26	0.0	1.0	0.0	426.0	4023	879.0
2020-07-02	Zeeland	29	0.0	2.0	0.0	69.0	734	150.0
2020-07-02	Zuid-Holland	28	1.0	32.0	0.0	1295.0	11312	2181.0
2020-07-03	Drenthe	22	0.0	0.0	0.0	41.0	534	117.0
2020-07-03	Flevoland	24	1.0	1.0	0.0	92.0	986	266.0
2020-07-03	Friesland	21	0.0	0.0	0.0	65.0	633	130.0
2020-07-03	Gelderland	25	0.0	3.0	0.0	686.0	6487	1511.0
2020-07-03	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-07-03	Limburg	31	0.0	5.0	0.0	749.0	4874	1562.0
2020-07-03	Noord-Brabant	30	0.0	7.0	0.0	1536.0	9616	2762.0
2020-07-03	Noord-Holland	27	0.0	20.0	0.0	816.0	7290	1637.0
2020-07-03	Overijssel	23	0.0	5.0	0.0	309.0	3107	548.0
2020-07-03	Utrecht	26	1.0	2.0	1.0	427.0	4025	880.0
2020-07-03	Zeeland	29	0.0	1.0	0.0	69.0	735	150.0
2020-07-03	Zuid-Holland	28	0.0	28.0	3.0	1295.0	11340	2184.0
2020-07-04	Drenthe	22	0.0	-2.0	0.0	41.0	532	117.0
2020-07-04	Flevoland	24	0.0	2.0	0.0	92.0	988	266.0
2020-07-04	Friesland	21	4.0	1.0	0.0	69.0	634	130.0
2020-07-04	Gelderland	25	0.0	1.0	0.0	686.0	6488	1511.0
2020-07-04	Groningen	20	0.0	0.0	0.0	17.0	362	74.0
2020-07-04	Limburg	31	0.0	1.0	0.0	749.0	4875	1562.0
2020-07-04	Noord-Brabant	30	0.0	13.0	0.0	1536.0	9629	2762.0
2020-07-04	Noord-Holland	27	0.0	12.0	0.0	816.0	7302	1637.0
2020-07-04	Overijssel	23	1.0	0.0	0.0	310.0	3107	548.0
2020-07-04	Utrecht	26	0.0	11.0	0.0	427.0	4036	880.0
2020-07-04	Zeeland	29	0.0	1.0	0.0	69.0	736	150.0
2020-07-04	Zuid-Holland	28	1.0	22.0	1.0	1296.0	11362	2185.0
2020-07-05	Drenthe	22	0.0	0.0	0.0	41.0	532	117.0
2020-07-05	Flevoland	24	0.0	0.0	0.0	92.0	988	266.0
2020-07-05	Friesland	21	0.0	1.0	0.0	69.0	635	130.0
2020-07-05	Gelderland	25	0.0	4.0	0.0	686.0	6492	1511.0
2020-07-05	Groningen	20	0.0	2.0	0.0	17.0	364	74.0
2020-07-05	Limburg	31	0.0	1.0	0.0	749.0	4876	1562.0
2020-07-05	Noord-Brabant	30	0.0	9.0	0.0	1536.0	9638	2762.0
2020-07-05	Noord-Holland	27	0.0	10.0	0.0	816.0	7312	1637.0
2020-07-05	Overijssel	23	0.0	3.0	0.0	310.0	3110	548.0
2020-07-05	Utrecht	26	1.0	13.0	0.0	428.0	4049	880.0
2020-07-05	Zeeland	29	0.0	3.0	0.0	69.0	739	150.0
2020-07-05	Zuid-Holland	28	0.0	27.0	1.0	1296.0	11389	2186.0
2020-07-06	Drenthe	22	0.0	-1.0	0.0	41.0	531	117.0
2020-07-06	Flevoland	24	0.0	0.0	0.0	92.0	988	266.0
2020-07-06	Friesland	21	0.0	0.0	0.0	69.0	635	130.0
2020-07-06	Gelderland	25	0.0	2.0	0.0	686.0	6494	1511.0
2020-07-06	Groningen	20	0.0	0.0	0.0	17.0	364	74.0
2020-07-06	Limburg	31	0.0	1.0	0.0	749.0	4877	1562.0
2020-07-06	Noord-Brabant	30	0.0	3.0	0.0	1536.0	9641	2762.0
2020-07-06	Noord-Holland	27	0.0	5.0	0.0	816.0	7317	1637.0
2020-07-06	Overijssel	23	0.0	1.0	0.0	310.0	3111	548.0
2020-07-06	Utrecht	26	0.0	6.0	0.0	428.0	4055	880.0
2020-07-06	Zeeland	29	0.0	0.0	0.0	69.0	739	150.0
2020-07-06	Zuid-Holland	28	1.0	23.0	0.0	1297.0	11412	2186.0
2020-07-07	Drenthe	22	0.0	0.0	0.0	41.0	531	117.0
2020-07-07	Flevoland	24	0.0	0.0	0.0	92.0	988	266.0
2020-07-07	Friesland	21	0.0	0.0	0.0	69.0	635	130.0
2020-07-07	Gelderland	25	0.0	1.0	1.0	686.0	6495	1512.0
2020-07-07	Groningen	20	0.0	0.0	0.0	17.0	364	74.0
2020-07-07	Limburg	31	0.0	1.0	0.0	749.0	4878	1562.0
2020-07-07	Noord-Brabant	30	0.0	12.0	0.0	1536.0	9653	2762.0
2020-07-07	Noord-Holland	27	0.0	7.0	0.0	816.0	7324	1637.0
2020-07-07	Overijssel	23	0.0	4.0	0.0	310.0	3115	548.0
2020-07-07	Utrecht	26	1.0	3.0	1.0	429.0	4058	881.0
2020-07-07	Zeeland	29	0.0	0.0	0.0	69.0	739	150.0
2020-07-07	Zuid-Holland	28	3.0	10.0	0.0	1300.0	11422	2186.0
2020-07-08	Drenthe	22	0.0	1.0	0.0	41.0	532	117.0
2020-07-08	Flevoland	24	0.0	0.0	0.0	92.0	988	266.0
2020-07-08	Friesland	21	0.0	1.0	0.0	69.0	636	130.0
2020-07-08	Gelderland	25	0.0	5.0	2.0	686.0	6500	1514.0
2020-07-08	Groningen	20	0.0	1.0	0.0	17.0	365	74.0
2020-07-08	Limburg	31	0.0	1.0	0.0	749.0	4879	1562.0
2020-07-08	Noord-Brabant	30	1.0	10.0	0.0	1537.0	9663	2762.0
2020-07-08	Noord-Holland	27	0.0	12.0	0.0	816.0	7336	1637.0
2020-07-08	Overijssel	23	0.0	2.0	0.0	310.0	3117	548.0
2020-07-08	Utrecht	26	0.0	0.0	0.0	429.0	4058	881.0
2020-07-08	Zeeland	29	0.0	1.0	0.0	69.0	740	150.0
2020-07-08	Zuid-Holland	28	2.0	18.0	1.0	1302.0	11440	2187.0
2020-07-09	Drenthe	22	0.0	-1.0	0.0	41.0	531	117.0
2020-07-09	Flevoland	24	0.0	0.0	0.0	92.0	988	266.0
2020-07-09	Friesland	21	0.0	0.0	0.0	69.0	636	130.0
2020-07-09	Gelderland	25	0.0	2.0	0.0	686.0	6502	1514.0
2020-07-09	Groningen	20	0.0	1.0	0.0	17.0	366	74.0
2020-07-09	Limburg	31	0.0	2.0	0.0	749.0	4881	1562.0
2020-07-09	Noord-Brabant	30	0.0	9.0	0.0	1537.0	9672	2762.0
2020-07-09	Noord-Holland	27	1.0	7.0	0.0	817.0	7343	1637.0
2020-07-09	Overijssel	23	0.0	-3.0	-2.0	310.0	3114	546.0
2020-07-09	Utrecht	26	1.0	12.0	0.0	430.0	4070	881.0
2020-07-09	Zeeland	29	0.0	0.0	0.0	69.0	740	150.0
2020-07-09	Zuid-Holland	28	0.0	23.0	0.0	1302.0	11463	2187.0
2020-07-10	Drenthe	22	0.0	1.0	0.0	41.0	532	117.0
2020-07-10	Flevoland	24	0.0	-6.0	-2.0	92.0	982	264.0
2020-07-10	Friesland	21	0.0	1.0	0.0	69.0	637	130.0
2020-07-10	Gelderland	25	0.0	4.0	1.0	686.0	6506	1515.0
2020-07-10	Groningen	20	0.0	0.0	0.0	17.0	366	74.0
2020-07-10	Limburg	31	0.0	2.0	0.0	749.0	4883	1562.0
2020-07-10	Noord-Brabant	30	0.0	12.0	0.0	1537.0	9684	2762.0
2020-07-10	Noord-Holland	27	1.0	13.0	1.0	818.0	7356	1638.0
2020-07-10	Overijssel	23	0.0	2.0	0.0	310.0	3116	546.0
2020-07-10	Utrecht	26	-2.0	-3.0	0.0	428.0	4067	881.0
2020-07-10	Zeeland	29	0.0	0.0	0.0	69.0	740	150.0
2020-07-10	Zuid-Holland	28	0.0	18.0	1.0	1302.0	11481	2188.0
2020-07-11	Drenthe	22	0.0	0.0	0.0	41.0	532	117.0
2020-07-11	Flevoland	24	0.0	0.0	0.0	92.0	982	264.0
2020-07-11	Friesland	21	0.0	0.0	0.0	69.0	637	130.0
2020-07-11	Gelderland	25	0.0	2.0	0.0	686.0	6508	1515.0
2020-07-11	Groningen	20	0.0	1.0	0.0	17.0	367	74.0
2020-07-11	Limburg	31	0.0	0.0	0.0	749.0	4883	1562.0
2020-07-11	Noord-Brabant	30	0.0	14.0	-1.0	1537.0	9698	2761.0
2020-07-11	Noord-Holland	27	0.0	13.0	1.0	818.0	7369	1639.0
2020-07-11	Overijssel	23	1.0	4.0	0.0	311.0	3120	546.0
2020-07-11	Utrecht	26	0.0	9.0	0.0	428.0	4076	881.0
2020-07-11	Zeeland	29	0.0	2.0	0.0	69.0	742	150.0
2020-07-11	Zuid-Holland	28	0.0	35.0	3.0	1302.0	11516	2191.0
2020-07-12	Drenthe	22	0.0	0.0	0.0	41.0	532	117.0
2020-07-12	Flevoland	24	0.0	0.0	0.0	92.0	982	264.0
2020-07-12	Friesland	21	0.0	1.0	0.0	69.0	638	130.0
2020-07-12	Gelderland	25	0.0	5.0	0.0	686.0	6513	1515.0
2020-07-12	Groningen	20	0.0	0.0	0.0	17.0	367	74.0
2020-07-12	Limburg	31	0.0	3.0	0.0	749.0	4886	1562.0
2020-07-12	Noord-Brabant	30	0.0	19.0	2.0	1537.0	9717	2763.0
2020-07-12	Noord-Holland	27	0.0	9.0	0.0	818.0	7378	1639.0
2020-07-12	Overijssel	23	0.0	4.0	0.0	311.0	3124	546.0
2020-07-12	Utrecht	26	0.0	7.0	0.0	428.0	4083	881.0
2020-07-12	Zeeland	29	0.0	0.0	0.0	69.0	742	150.0
2020-07-12	Zuid-Holland	28	0.0	49.0	0.0	1302.0	11565	2191.0
2020-07-13	Drenthe	22	0.0	0.0	0.0	41.0	532	117.0
2020-07-13	Flevoland	24	0.0	0.0	0.0	92.0	982	264.0
2020-07-13	Friesland	21	0.0	0.0	0.0	69.0	638	130.0
2020-07-13	Gelderland	25	0.0	4.0	0.0	686.0	6517	1515.0
2020-07-13	Groningen	20	0.0	0.0	0.0	17.0	367	74.0
2020-07-13	Limburg	31	0.0	1.0	0.0	749.0	4887	1562.0
2020-07-13	Noord-Brabant	30	0.0	13.0	0.0	1537.0	9730	2763.0
2020-07-13	Noord-Holland	27	0.0	16.0	0.0	818.0	7394	1639.0
2020-07-13	Overijssel	23	0.0	1.0	0.0	311.0	3125	546.0
2020-07-13	Utrecht	26	0.0	9.0	0.0	428.0	4092	881.0
2020-07-13	Zeeland	29	0.0	2.0	0.0	69.0	744	150.0
2020-07-13	Zuid-Holland	28	0.0	25.0	1.0	1302.0	11590	2192.0
2020-07-14	Drenthe	22	0.0	0.0	0.0	41.0	532	117.0
2020-07-14	Flevoland	24	0.0	0.0	0.0	92.0	982	264.0
2020-07-14	Friesland	21	0.0	1.0	0.0	69.0	639	130.0
2020-07-14	Gelderland	25	0.0	8.0	1.0	686.0	6525	1516.0
2020-07-14	Groningen	20	0.0	0.0	0.0	17.0	367	74.0
2020-07-14	Limburg	31	1.0	-9.0	-2.0	750.0	4878	1560.0
2020-07-14	Noord-Brabant	30	-2.0	-21.0	-2.0	1535.0	9709	2761.0
2020-07-14	Noord-Holland	27	-1.0	8.0	-1.0	817.0	7402	1638.0
2020-07-14	Overijssel	23	0.0	1.0	0.0	311.0	3126	546.0
2020-07-14	Utrecht	26	0.0	8.0	1.0	428.0	4100	882.0
2020-07-14	Zeeland	29	0.0	7.0	0.0	69.0	751	150.0
2020-07-14	Zuid-Holland	28	0.0	52.0	1.0	1302.0	11642	2193.0
2020-07-15	Drenthe	22	0.0	2.0	0.0	41.0	534	117.0
2020-07-15	Flevoland	24	0.0	0.0	0.0	92.0	982	264.0
2020-07-15	Friesland	21	0.0	0.0	0.0	69.0	639	130.0
2020-07-15	Gelderland	25	0.0	6.0	0.0	686.0	6531	1516.0
2020-07-15	Groningen	20	0.0	0.0	0.0	17.0	367	74.0
2020-07-15	Limburg	31	0.0	5.0	1.0	750.0	4883	1561.0
2020-07-15	Noord-Brabant	30	0.0	5.0	0.0	1535.0	9714	2761.0
2020-07-15	Noord-Holland	27	0.0	14.0	0.0	817.0	7416	1638.0
2020-07-15	Overijssel	23	0.0	5.0	0.0	311.0	3131	546.0
2020-07-15	Utrecht	26	0.0	14.0	0.0	428.0	4114	882.0
2020-07-15	Zeeland	29	0.0	8.0	0.0	69.0	759	150.0
2020-07-15	Zuid-Holland	28	1.0	48.0	4.0	1303.0	11690	2197.0
2020-07-16	Drenthe	22	0.0	0.0	0.0	41.0	534	117.0
2020-07-16	Flevoland	24	0.0	0.0	0.0	92.0	982	264.0
2020-07-16	Friesland	21	0.0	2.0	0.0	69.0	641	130.0
2020-07-16	Gelderland	25	-1.0	-11.0	-2.0	685.0	6520	1514.0
